Member_ID,Year,Snapshot_Type,Snapshot_Date,Segment,LAP_Days,Total_Txns,Total_Spend,Is_New_Member,FIRST_NAME,LAST_NAME,GENDER,Age_Range,Generation
M001108,2024,End,2024-12-31,Dormant,379.0,28,6393.13,False,Mary,Johnson,F,55+,Gen X
M001109,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Linda,Brown,F,55+,Boomer
M001109,2024,End,2024-12-31,Active,15.0,7,1098.17,True,Linda,Brown,F,55+,Boomer
M001110,2024,Start,2024-01-01,Active,31.0,7,509.45000000000005,False,Michael,Johnson,M,18-24,Gen Z
M001110,2024,End,2024-12-31,Active,25.0,11,940.3800000000001,False,Michael,Johnson,M,18-24,Gen Z
M001111,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Mary,Anderson,F,45-54,Gen X
M001111,2024,End,2024-12-31,Active,21.0,10,1110.68,True,Mary,Anderson,F,45-54,Gen X
M001112,2024,Start,2024-01-01,Active,24.0,4,1007.98,False,Christopher,Jones,M,55+,Gen X
M001112,2024,End,2024-12-31,Active,7.0,8,1832.31,False,Christopher,Jones,M,55+,Gen X
M001113,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,David,Anderson,M,55+,Boomer
M001113,2024,End,2024-12-31,Active,14.0,4,482.51,True,David,Anderson,M,55+,Boomer
M001114,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Lisa,Johnson,F,55+,Gen X
M001114,2024,End,2024-12-31,Active,19.0,6,1521.11,True,Lisa,Johnson,F,55+,Gen X
M001115,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Thomas,Miller,M,45-54,Gen X
M001115,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Thomas,Miller,M,45-54,Gen X
M001116,2024,Start,2024-01-01,Active,5.0,8,795.62,False,Mary,Hernandez,F,55+,Boomer
M001116,2024,End,2024-12-31,Active,30.0,16,2133.61,False,Mary,Hernandez,F,55+,Boomer
M001117,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Elizabeth,Smith,F,25-34,Millennial
M001117,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Elizabeth,Smith,F,25-34,Millennial
M001118,2024,Start,2024-01-01,Active,24.0,27,5604.11,False,David,Hernandez,M,25-34,Millennial
M001118,2024,End,2024-12-31,Active,29.0,46,6804.709999999999,False,David,Hernandez,M,25-34,Millennial
M001119,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Jessica,Johnson,F,55+,Boomer
M001119,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Jessica,Johnson,F,55+,Boomer
M001120,2024,Start,2024-01-01,Active,22.0,8,1635.17,False,Linda,Lopez,F,35-44,Millennial
M001120,2024,End,2024-12-31,Active,22.0,12,1920.44,False,Linda,Lopez,F,35-44,Millennial
M001121,2024,Start,2024-01-01,Active,10.0,39,7674.6,False,James,Johnson,M,55+,Boomer
M001121,2024,End,2024-12-31,Active,19.0,51,8675.300000000001,False,James,Johnson,M,55+,Boomer
M001122,2024,Start,2024-01-01,Active,15.0,110,17636.47,False,Margaret,Miller,F,18-24,Gen Z
M001122,2024,End,2024-12-31,Active,5.0,158,29891.82,False,Margaret,Miller,F,18-24,Gen Z
M001123,2024,Start,2024-01-01,Active,6.0,31,4993.6,False,Nancy,Hernandez,F,18-24,Gen Z
M001123,2024,End,2024-12-31,Active,29.0,45,6681.6900000000005,False,Nancy,Hernandez,F,18-24,Gen Z
M001124,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,James,Jones,M,45-54,Gen X
M001124,2024,End,2024-12-31,Active,7.0,18,1466.58,True,James,Jones,M,45-54,Gen X
M001125,2024,Start,2024-01-01,Active,27.0,17,4047.85,False,Michael,Martinez,M,18-24,Gen Z
M001125,2024,End,2024-12-31,Dormant,392.0,17,4047.85,False,Michael,Martinez,M,18-24,Gen Z
M001126,2024,Start,2024-01-01,Active,11.0,17,1353.1599999999999,False,Nancy,Rodriguez,F,18-24,Gen Z
M001126,2024,End,2024-12-31,Active,18.0,22,2307.74,False,Nancy,Rodriguez,F,18-24,Gen Z
M001127,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Karen,Garcia,F,35-44,Millennial
M001127,2024,End,2024-12-31,Active,29.0,1,82.92,True,Karen,Garcia,F,35-44,Millennial
M001128,2024,Start,2024-01-01,Active,24.0,16,4132.34,False,Daniel,Johnson,M,25-34,Gen Z
M001128,2024,End,2024-12-31,Dormant,389.0,16,4132.34,False,Daniel,Johnson,M,25-34,Gen Z
M001129,2024,Start,2024-01-01,Active,20.0,7,1572.64,False,Mary,Brown,F,35-44,Millennial
M001129,2024,End,2024-12-31,Active,27.0,15,2986.79,False,Mary,Brown,F,35-44,Millennial
M001130,2024,Start,2024-01-01,Active,27.0,6,1235.85,False,Christopher,Martinez,M,45-54,Gen X
M001130,2024,End,2024-12-31,Active,22.0,10,2353.97,False,Christopher,Martinez,M,45-54,Gen X
M001131,2024,Start,2024-01-01,Active,27.0,35,6516.11,False,Lisa,Smith,F,18-24,Gen Z
M001131,2024,End,2024-12-31,Active,25.0,47,9271.49,False,Lisa,Smith,F,18-24,Gen Z
M001132,2024,Start,2024-01-01,Active,17.0,22,4822.46,False,Margaret,Hernandez,F,18-24,Gen Z
M001132,2024,End,2024-12-31,Active,24.0,28,5783.16,False,Margaret,Hernandez,F,18-24,Gen Z
M001133,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Christopher,Davis,M,25-34,Gen Z
M001133,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Christopher,Davis,M,25-34,Gen Z
M001134,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Jessica,Davis,F,35-44,Millennial
M001134,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Jessica,Davis,F,35-44,Millennial
M001135,2024,Start,2024-01-01,Active,29.0,17,3343.95,False,Lisa,Hernandez,F,18-24,Gen Z
M001135,2024,End,2024-12-31,Active,30.0,25,3966.75,False,Lisa,Hernandez,F,18-24,Gen Z
M001136,2024,Start,2024-01-01,Active,25.0,4,670.52,False,Karen,Williams,F,25-34,Gen Z
M001136,2024,End,2024-12-31,Active,11.0,6,1261.72,False,Karen,Williams,F,25-34,Gen Z
M001137,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,James,Brown,M,25-34,Gen Z
M001137,2024,End,2024-12-31,Never Purchased,,0,0.0,False,James,Brown,M,25-34,Gen Z
M001138,2024,Start,2024-01-01,Active,18.0,10,1813.71,False,Anthony,Brown,M,18-24,Gen Z
M001138,2024,End,2024-12-31,Active,26.0,15,2137.2,False,Anthony,Brown,M,18-24,Gen Z
M001139,2024,Start,2024-01-01,Active,29.0,17,3420.84,False,Nancy,Hernandez,F,35-44,Millennial
M001139,2024,End,2024-12-31,Active,19.0,26,5494.4,False,Nancy,Hernandez,F,35-44,Millennial
M001140,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Robert,Rodriguez,M,25-34,Millennial
M001140,2024,End,2024-12-31,Active,11.0,5,1329.66,False,Robert,Rodriguez,M,25-34,Millennial
M001141,2024,Start,2024-01-01,Active,15.0,13,803.01,False,Christopher,Jones,M,35-44,Millennial
M001141,2024,End,2024-12-31,Active,8.0,30,3138.59,False,Christopher,Jones,M,35-44,Millennial
M001142,2024,Start,2024-01-01,Active,19.0,13,2871.5800000000004,False,Elizabeth,Johnson,F,25-34,Millennial
M001142,2024,End,2024-12-31,Active,25.0,23,3691.4200000000005,False,Elizabeth,Johnson,F,25-34,Millennial
M001143,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,John,Brown,M,55+,Boomer
M001143,2024,End,2024-12-31,Active,23.0,6,762.7,True,John,Brown,M,55+,Boomer
M001144,2024,Start,2024-01-01,Active,9.0,20,3714.41,False,Nancy,Miller,F,35-44,Millennial
M001144,2024,End,2024-12-31,Active,9.0,25,4659.3,False,Nancy,Miller,F,35-44,Millennial
M001145,2024,Start,2024-01-01,Dormant,753.0,3,386.0,False,Mary,Brown,F,25-34,Millennial
M001145,2024,End,2024-12-31,Active,17.0,7,737.24,False,Mary,Brown,F,25-34,Millennial
M001146,2024,Start,2024-01-01,Active,28.0,38,7103.35,False,Christopher,Wilson,M,35-44,Millennial
M001146,2024,End,2024-12-31,Active,14.0,53,10365.83,False,Christopher,Wilson,M,35-44,Millennial
M001147,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Jessica,Wilson,F,18-24,Gen Z
M001147,2024,End,2024-12-31,Never Purchased,,0,0.0,True,Jessica,Wilson,F,18-24,Gen Z
M001148,2024,Start,2024-01-01,Active,8.0,23,5248.93,False,Linda,Miller,F,45-54,Gen X
M001148,2024,End,2024-12-31,Active,27.0,29,6713.400000000001,False,Linda,Miller,F,45-54,Gen X
M001149,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Susan,Martinez,F,45-54,Millennial
M001149,2024,End,2024-12-31,Active,19.0,20,5312.61,False,Susan,Martinez,F,45-54,Millennial
M001150,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Michael,Jones,M,55+,Gen X
M001150,2024,End,2024-12-31,Active,18.0,12,2926.78,True,Michael,Jones,M,55+,Gen X
M001151,2024,Start,2024-01-01,Active,24.0,44,7597.11,False,Thomas,Smith,M,35-44,Millennial
M001151,2024,End,2024-12-31,Active,14.0,64,9222.16,False,Thomas,Smith,M,35-44,Millennial
M001152,2024,Start,2024-01-01,Active,5.0,17,4261.48,False,Nancy,Rodriguez,F,35-44,Millennial
M001152,2024,End,2024-12-31,Active,15.0,27,4871.42,False,Nancy,Rodriguez,F,35-44,Millennial
M001153,2024,Start,2024-01-01,Dormant,379.0,14,2079.4,False,Matthew,Williams,M,25-34,Millennial
M001153,2024,End,2024-12-31,Active,8.0,22,3486.87,False,Matthew,Williams,M,25-34,Millennial
M001154,2024,Start,2024-01-01,Active,16.0,17,1922.4299999999998,False,Nancy,Garcia,F,18-24,Gen Z
M001154,2024,End,2024-12-31,Active,27.0,23,2317.71,False,Nancy,Garcia,F,18-24,Gen Z
M001155,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Karen,Lopez,F,18-24,Gen Z
M001155,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Karen,Lopez,F,18-24,Gen Z
M001156,2024,Start,2024-01-01,Active,5.0,13,3475.94,False,James,Brown,M,35-44,Millennial
M001156,2024,End,2024-12-31,Active,5.0,25,5018.07,False,James,Brown,M,35-44,Millennial
M001157,2024,Start,2024-01-01,Active,22.0,2,448.02,False,Nancy,Wilson,F,35-44,Millennial
M001157,2024,End,2024-12-31,Active,19.0,7,1851.76,False,Nancy,Wilson,F,35-44,Millennial
M001158,2024,Start,2024-01-01,Active,24.0,33,6963.24,False,William,Smith,M,35-44,Millennial
M001158,2024,End,2024-12-31,Active,16.0,53,9513.82,False,William,Smith,M,35-44,Millennial
M001159,2024,Start,2024-01-01,Active,18.0,41,5059.24,False,Patricia,Miller,F,55+,Gen X
M001159,2024,End,2024-12-31,Active,19.0,56,6074.03,False,Patricia,Miller,F,55+,Gen X
M001160,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Karen,Lopez,F,25-34,Gen Z
M001160,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Karen,Lopez,F,25-34,Gen Z
M001161,2024,Start,2024-01-01,Active,18.0,32,5298.68,False,Patricia,Anderson,F,55+,Gen X
M001161,2024,End,2024-12-31,Active,23.0,50,9725.04,False,Patricia,Anderson,F,55+,Gen X
M001162,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Anthony,Brown,M,45-54,Gen X
M001162,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Anthony,Brown,M,45-54,Gen X
M001163,2024,Start,2024-01-01,Active,24.0,11,2090.1000000000004,False,Nancy,Brown,F,45-54,Gen X
M001163,2024,End,2024-12-31,Active,5.0,16,3492.3300000000004,False,Nancy,Brown,F,45-54,Gen X
M001164,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Daniel,Jones,M,35-44,Millennial
M001164,2024,End,2024-12-31,Active,26.0,18,2339.02,True,Daniel,Jones,M,35-44,Millennial
M001165,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Lisa,Wilson,F,25-34,Millennial
M001165,2024,End,2024-12-31,Active,22.0,4,657.46,True,Lisa,Wilson,F,25-34,Millennial
M001166,2024,Start,2024-01-01,Active,18.0,28,6663.73,False,Betty,Johnson,F,25-34,Gen Z
M001166,2024,End,2024-12-31,Active,5.0,41,10521.51,False,Betty,Johnson,F,25-34,Gen Z
M001167,2024,Start,2024-01-01,Active,14.0,14,2323.91,False,Jessica,Garcia,F,25-34,Gen Z
M001167,2024,End,2024-12-31,Active,8.0,34,7843.7,False,Jessica,Garcia,F,25-34,Gen Z
M001168,2024,Start,2024-01-01,Active,16.0,8,1013.04,False,Anthony,Smith,M,18-24,Gen Z
M001168,2024,End,2024-12-31,Active,5.0,14,1606.9299999999998,False,Anthony,Smith,M,18-24,Gen Z
M001169,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Anthony,Williams,M,55+,Gen X
M001169,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Anthony,Williams,M,55+,Gen X
M001170,2024,Start,2024-01-01,Active,30.0,9,1169.79,False,Jessica,Garcia,F,45-54,Gen X
M001170,2024,End,2024-12-31,Active,7.0,14,2489.87,False,Jessica,Garcia,F,45-54,Gen X
M001171,2024,Start,2024-01-01,Active,6.0,6,1463.77,False,Mary,Martinez,F,45-54,Gen X
M001171,2024,End,2024-12-31,Active,19.0,15,3340.0699999999997,False,Mary,Martinez,F,45-54,Gen X
M001172,2024,Start,2024-01-01,Active,19.0,25,1472.82,False,David,Smith,M,25-34,Millennial
M001172,2024,End,2024-12-31,Active,11.0,51,7920.759999999999,False,David,Smith,M,25-34,Millennial
M001173,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Robert,Jones,M,45-54,Gen X
M001173,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Robert,Jones,M,45-54,Gen X
M001174,2024,Start,2024-01-01,Active,22.0,10,1794.56,False,Linda,Johnson,F,25-34,Millennial
M001174,2024,End,2024-12-31,Active,19.0,13,2310.45,False,Linda,Johnson,F,25-34,Millennial
M001175,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,John,Davis,M,18-24,Gen Z
M001175,2024,End,2024-12-31,Never Purchased,,0,0.0,False,John,Davis,M,18-24,Gen Z
M001176,2024,Start,2024-01-01,Active,31.0,5,581.25,False,Elizabeth,Johnson,F,55+,Boomer
M001176,2024,End,2024-12-31,Active,11.0,11,917.3199999999999,False,Elizabeth,Johnson,F,55+,Boomer
M001177,2024,Start,2024-01-01,Active,16.0,13,3108.6,False,Robert,Lopez,M,55+,Boomer
M001177,2024,End,2024-12-31,Active,20.0,26,5176.139999999999,False,Robert,Lopez,M,55+,Boomer
M001178,2024,Start,2024-01-01,Dormant,383.0,4,659.77,False,Elizabeth,Davis,F,55+,Gen X
M001178,2024,End,2024-12-31,Active,26.0,6,1132.26,False,Elizabeth,Davis,F,55+,Gen X
M001179,2024,Start,2024-01-01,Active,16.0,39,5062.62,False,Patricia,Anderson,F,55+,Gen X
M001179,2024,End,2024-12-31,Active,20.0,57,8860.77,False,Patricia,Anderson,F,55+,Gen X
M001180,2024,Start,2024-01-01,Active,5.0,6,1357.28,False,Matthew,Brown,M,35-44,Millennial
M001180,2024,End,2024-12-31,Active,27.0,15,2304.64,False,Matthew,Brown,M,35-44,Millennial
M001181,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Christopher,Anderson,M,25-34,Millennial
M001181,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Christopher,Anderson,M,25-34,Millennial
M001182,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,John,Miller,M,55+,Boomer
M001182,2024,End,2024-12-31,Active,9.0,5,361.97,True,John,Miller,M,55+,Boomer
M001183,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Robert,Anderson,M,25-34,Millennial
M001183,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Robert,Anderson,M,25-34,Millennial
M001184,2024,Start,2024-01-01,Active,8.0,54,10098.7,False,Elizabeth,Johnson,F,25-34,Millennial
M001184,2024,End,2024-12-31,Active,26.0,87,12515.16,False,Elizabeth,Johnson,F,25-34,Millennial
M001185,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,David,Davis,M,35-44,Millennial
M001185,2024,End,2024-12-31,Active,14.0,2,298.99,True,David,Davis,M,35-44,Millennial
M001186,2024,Start,2024-01-01,Active,13.0,96,20993.050000000003,False,Lisa,Brown,F,18-24,Gen Z
M001186,2024,End,2024-12-31,Active,26.0,137,25213.04,False,Lisa,Brown,F,18-24,Gen Z
M001187,2024,Start,2024-01-01,Active,18.0,7,996.93,False,Elizabeth,Hernandez,F,35-44,Millennial
M001187,2024,End,2024-12-31,Active,16.0,16,2142.33,False,Elizabeth,Hernandez,F,35-44,Millennial
M001188,2024,Start,2024-01-01,Active,5.0,6,676.96,False,Betty,Brown,F,35-44,Millennial
M001188,2024,End,2024-12-31,Active,27.0,10,1077.66,False,Betty,Brown,F,35-44,Millennial
M001189,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Mark,Hernandez,M,25-34,Gen Z
M001189,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Mark,Hernandez,M,25-34,Gen Z
M001190,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Mark,Miller,M,25-34,Gen Z
M001190,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Mark,Miller,M,25-34,Gen Z
M001191,2024,Start,2024-01-01,Active,18.0,5,659.01,False,David,Anderson,M,45-54,Gen X
M001191,2024,End,2024-12-31,Dormant,383.0,5,659.01,False,David,Anderson,M,45-54,Gen X
M001192,2024,Start,2024-01-01,Active,16.0,24,4408.94,False,John,Smith,M,18-24,Gen Z
M001192,2024,End,2024-12-31,Active,26.0,34,6041.84,False,John,Smith,M,18-24,Gen Z
M001193,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Mary,Brown,F,55+,Gen X
M001193,2024,End,2024-12-31,Active,11.0,7,450.48,True,Mary,Brown,F,55+,Gen X
M001194,2024,Start,2024-01-01,Active,10.0,24,4424.48,False,Anthony,Jones,M,25-34,Gen Z
M001194,2024,End,2024-12-31,Active,26.0,31,5464.2,False,Anthony,Jones,M,25-34,Gen Z
M001195,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Michael,Lopez,M,55+,Gen X
M001195,2024,End,2024-12-31,Active,13.0,2,127.22,True,Michael,Lopez,M,55+,Gen X
M001196,2024,Start,2024-01-01,Active,17.0,20,1120.24,False,Robert,Jones,M,45-54,Gen X
M001196,2024,End,2024-12-31,Active,18.0,34,3328.54,False,Robert,Jones,M,45-54,Gen X
M001197,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Richard,Rodriguez,M,35-44,Millennial
M001197,2024,End,2024-12-31,Active,14.0,38,4838.32,True,Richard,Rodriguez,M,35-44,Millennial
M001198,2024,Start,2024-01-01,Active,7.0,115,17112.85,False,Susan,Wilson,F,45-54,Gen X
M001198,2024,End,2024-12-31,Active,10.0,158,24507.149999999998,False,Susan,Wilson,F,45-54,Gen X
M001199,2024,Start,2024-01-01,Active,10.0,24,6425.7,False,Thomas,Garcia,M,45-54,Gen X
M001199,2024,End,2024-12-31,Active,27.0,38,8582.36,False,Thomas,Garcia,M,45-54,Gen X
M001200,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Christopher,Williams,M,25-34,Millennial
M001200,2024,End,2024-12-31,Active,14.0,4,595.86,True,Christopher,Williams,M,25-34,Millennial
M001201,2024,Start,2024-01-01,Active,23.0,14,2814.25,False,Karen,Lopez,F,55+,Gen X
M001201,2024,End,2024-12-31,Active,11.0,34,7193.43,False,Karen,Lopez,F,55+,Gen X
M001202,2024,Start,2024-01-01,Active,24.0,4,1043.75,False,John,Garcia,M,55+,Boomer
M001202,2024,End,2024-12-31,Active,30.0,5,1155.64,False,John,Garcia,M,55+,Boomer
M001203,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Karen,Davis,F,35-44,Millennial
M001203,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Karen,Davis,F,35-44,Millennial
M001204,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Michael,Miller,M,55+,Boomer
M001204,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Michael,Miller,M,55+,Boomer
M001205,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,James,Davis,M,25-34,Gen Z
M001205,2024,End,2024-12-31,Active,24.0,6,415.17,True,James,Davis,M,25-34,Gen Z
M001206,2024,Start,2024-01-01,Active,29.0,11,967.73,False,Jessica,Smith,F,35-44,Millennial
M001206,2024,End,2024-12-31,Active,24.0,27,4807.17,False,Jessica,Smith,F,35-44,Millennial
M001207,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,David,Jones,M,45-54,Gen X
M001207,2024,End,2024-12-31,Never Purchased,,0,0.0,False,David,Jones,M,45-54,Gen X
M001208,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Patricia,Garcia,F,25-34,Gen Z
M001208,2024,End,2024-12-31,Active,15.0,9,2509.06,True,Patricia,Garcia,F,25-34,Gen Z
M001209,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Jennifer,Smith,F,35-44,Millennial
M001209,2024,End,2024-12-31,Active,18.0,4,835.6,True,Jennifer,Smith,F,35-44,Millennial
M001210,2024,Start,2024-01-01,Active,25.0,122,18645.96,False,Daniel,Davis,M,55+,Gen X
M001210,2024,End,2024-12-31,Active,28.0,157,23657.239999999998,False,Daniel,Davis,M,55+,Gen X
M001211,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Jessica,Martinez,F,35-44,Millennial
M001211,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Jessica,Martinez,F,35-44,Millennial
M001212,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Michael,Martinez,M,25-34,Gen Z
M001212,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Michael,Martinez,M,25-34,Gen Z
M001213,2024,Start,2024-01-01,Active,25.0,2,489.08,False,Susan,Martinez,F,55+,Gen X
M001213,2024,End,2024-12-31,Active,4.0,7,881.62,False,Susan,Martinez,F,55+,Gen X
M001214,2024,Start,2024-01-01,Active,4.0,10,2652.8,False,James,Johnson,M,55+,Gen X
M001214,2024,End,2024-12-31,Active,23.0,24,3619.08,False,James,Johnson,M,55+,Gen X
M001215,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Christopher,Wilson,M,45-54,Gen X
M001215,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Christopher,Wilson,M,45-54,Gen X
M001216,2024,Start,2024-01-01,Active,8.0,4,764.0,False,Jessica,Wilson,F,35-44,Millennial
M001216,2024,End,2024-12-31,Active,15.0,6,1309.27,False,Jessica,Wilson,F,35-44,Millennial
M001217,2024,Start,2024-01-01,Active,6.0,4,310.82,False,David,Hernandez,M,35-44,Millennial
M001217,2024,End,2024-12-31,Active,7.0,8,1047.84,False,David,Hernandez,M,35-44,Millennial
M001218,2024,Start,2024-01-01,Active,29.0,12,2073.26,False,Lisa,Garcia,F,25-34,Millennial
M001218,2024,End,2024-12-31,Active,30.0,19,3544.51,False,Lisa,Garcia,F,25-34,Millennial
M001219,2024,Start,2024-01-01,Active,15.0,12,2354.26,False,Richard,Garcia,M,25-34,Millennial
M001219,2024,End,2024-12-31,Active,16.0,19,4330.16,False,Richard,Garcia,M,25-34,Millennial
M001220,2024,Start,2024-01-01,Active,24.0,1,213.76,False,Susan,Johnson,F,35-44,Millennial
M001220,2024,End,2024-12-31,Active,4.0,5,1073.6399999999999,False,Susan,Johnson,F,35-44,Millennial
M001221,2024,Start,2024-01-01,Active,14.0,102,22539.84,False,Mary,Lopez,F,55+,Boomer
M001221,2024,End,2024-12-31,Dormant,379.0,102,22539.84,False,Mary,Lopez,F,55+,Boomer
M001222,2024,Start,2024-01-01,Active,8.0,11,1543.64,False,Sarah,Williams,F,45-54,Gen X
M001222,2024,End,2024-12-31,Active,5.0,15,2284.41,False,Sarah,Williams,F,45-54,Gen X
M001223,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Anthony,Lopez,M,25-34,Millennial
M001223,2024,End,2024-12-31,Active,16.0,6,1544.19,True,Anthony,Lopez,M,25-34,Millennial
M001224,2024,Start,2024-01-01,Active,15.0,27,7982.98,False,William,Johnson,M,45-54,Gen X
M001224,2024,End,2024-12-31,Active,6.0,76,11655.51,False,William,Johnson,M,45-54,Gen X
M001225,2024,Start,2024-01-01,Active,28.0,17,4314.28,False,Karen,Smith,F,55+,Boomer
M001225,2024,End,2024-12-31,Active,20.0,22,5091.99,False,Karen,Smith,F,55+,Boomer
M001226,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Jennifer,Williams,F,45-54,Gen X
M001226,2024,End,2024-12-31,Active,22.0,10,1887.8,True,Jennifer,Williams,F,45-54,Gen X
M001227,2024,Start,2024-01-01,Active,16.0,26,4524.79,False,Robert,Jones,M,55+,Gen X
M001227,2024,End,2024-12-31,Active,16.0,35,5367.76,False,Robert,Jones,M,55+,Gen X
M001228,2024,Start,2024-01-01,Active,19.0,11,1829.5900000000001,False,Michael,Johnson,M,25-34,Millennial
M001228,2024,End,2024-12-31,Active,23.0,14,2487.59,False,Michael,Johnson,M,25-34,Millennial
M001229,2024,Start,2024-01-01,Active,4.0,113,22361.71,False,Sarah,Johnson,F,35-44,Millennial
M001229,2024,End,2024-12-31,Active,29.0,163,32746.32,False,Sarah,Johnson,F,35-44,Millennial
M001230,2024,Start,2024-01-01,Active,9.0,6,861.6,False,Linda,Jones,F,25-34,Gen Z
M001230,2024,End,2024-12-31,Active,3.0,16,1804.23,False,Linda,Jones,F,25-34,Gen Z
M001231,2024,Start,2024-01-01,Active,23.0,17,2054.08,False,Elizabeth,Lopez,F,45-54,Gen X
M001231,2024,End,2024-12-31,Active,10.0,28,5100.42,False,Elizabeth,Lopez,F,45-54,Gen X
M001232,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Lisa,Hernandez,F,25-34,Millennial
M001232,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Lisa,Hernandez,F,25-34,Millennial
M001233,2024,Start,2024-01-01,Active,29.0,3,723.98,False,Susan,Hernandez,F,55+,Boomer
M001233,2024,End,2024-12-31,Active,6.0,6,1516.2,False,Susan,Hernandez,F,55+,Boomer
M001234,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Robert,Brown,M,45-54,Gen X
M001234,2024,End,2024-12-31,Active,15.0,1,118.28,True,Robert,Brown,M,45-54,Gen X
M001235,2024,Start,2024-01-01,Active,17.0,9,840.44,False,Susan,Martinez,F,35-44,Millennial
M001235,2024,End,2024-12-31,Active,11.0,15,2501.56,False,Susan,Martinez,F,35-44,Millennial
M001236,2024,Start,2024-01-01,Active,24.0,15,3323.2400000000002,False,Sarah,Garcia,F,35-44,Millennial
M001236,2024,End,2024-12-31,Active,23.0,24,5837.39,False,Sarah,Garcia,F,35-44,Millennial
M001237,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Mark,Smith,M,45-54,Gen X
M001237,2024,End,2024-12-31,Active,28.0,11,2541.6,True,Mark,Smith,M,45-54,Gen X
M001238,2024,Start,2024-01-01,Never Purchased,,0,0.0,False,Nancy,Garcia,F,45-54,Gen X
M001238,2024,End,2024-12-31,Never Purchased,,0,0.0,False,Nancy,Garcia,F,45-54,Gen X
M001239,2024,Start,2024-01-01,Dormant,376.0,40,11209.16,False,Margaret,Jones,F,55+,Gen X
M001239,2024,End,2024-12-31,Active,18.0,72,18612.309999999998,False,Margaret,Jones,F,55+,Gen X
