transaction_id,transaction_date,transaction_time,customer_id,customer_name,id_card,passport,email,phone,business_unit,store_location,product_name,product_category,quantity,unit_price,subtotal,discount,total_amount,payment_method,status
TXN00004124,2026-01-06,19:16,CUST001305,Apinya Tanawat,2930246870434,,apinya.tanawat726@outlook.com,0609770161,Jaymart Mobile,Chiang Mai Central,Mobile Insurance,Electronics,1,10043.36,10043.36,502.17,9541.19,QR Payment,Completed
TXN00000940,2026-01-06,09:24,CUST000659,Somchai Chatchai,9554999575927,,somchai.chatchai96@gmail.com,0842071954,Casa Lapin,Bangkok - Sukhumvit,Croissant,F&B,2,311.41,622.82,93.42,529.4000000000001,Bank Transfer,Completed
TXN00003485,2026-01-06,16:32,CUST000988,Naphat Yongyut,1463310125229,OJ1359078,naphat.yongyut703@gmail.com,0668189188,Jaymart Mobile,Pattaya Center,iPad Pro,Electronics,3,32869.28,98607.84,9860.78,88747.06,Credit Card,Completed
TXN00002334,2026-01-06,18:02,CUST000089,Kamon Sanitchai,8496510028565,EM0909834,kamon.sanitchai29@gmail.com,0826369635,Casa Lapin,Phuket - Patong,Coffee Beans,F&B,2,236.56,473.12,0.0,473.12,QR Payment,Completed
TXN00001926,2026-01-07,13:23,CUST001217,Apinya Boonsong,2568302814504,XX5537258,apinya.boonsong786@yahoo.com,0677881828,Casa Lapin,Bangkok - Thonglor,Cappuccino,F&B,1,405.68,405.68,20.28,385.4,QR Payment,Completed
TXN00004250,2026-01-07,17:19,CUST001023,Somsri Yongyut,8085512305517,,somsri.yongyut838@outlook.com,0923590128,Casa Lapin,Bangkok - Thonglor,Espresso,F&B,1,112.76,112.76,5.64,107.12,Debit Card,Completed
TXN00004664,2026-01-07,12:07,CUST000817,Orapin Yongyut,4336370043013,MX4541124,orapin.yongyut888@hotmail.com,0853687060,Casa Lapin,Bangkok - Silom,Cake,F&B,1,259.16,259.16,25.92,233.24,QR Payment,Completed
TXN00001579,2026-01-07,09:05,CUST000533,Duangjai Jiraporn,6300739936591,,duangjai.jiraporn359@yahoo.com,0841634448,Jaymart Mobile,Chiang Mai Central,AirPods Pro,Electronics,1,38035.69,38035.69,5705.35,32330.340000000004,Credit Card,Completed
TXN00003228,2026-01-07,16:23,CUST001407,Narong Kritsana,3437141348470,LM7755076,narong.kritsana803@yahoo.com,0840308910,Casa Lapin,Chiang Mai Central,Smoothie,F&B,1,396.37,396.37,0.0,396.37,Cash,Completed
TXN00002399,2026-01-07,09:47,CUST000427,Ratchanee Tanawat,0704598257567,QP4566427,ratchanee.tanawat977@outlook.com,0906295768,Jaymart Mobile,Pattaya Center,Samsung Galaxy S24,Electronics,1,10908.73,10908.73,545.44,10363.289999999999,Credit Card,Completed
TXN00002172,2026-01-07,19:40,CUST000292,Niran Yongyut,3662186545202,FC5809032,niran.yongyut504@gmail.com,0809282349,Casa Lapin,Pattaya Center,Latte,F&B,3,174.65,523.95,0.0,523.95,QR Payment,Completed
TXN00002004,2026-01-07,08:49,CUST001063,Wanida Chatchai,3135874704230,ED4005713,wanida.chatchai160@outlook.com,0937745687,Jaymart Mobile,Bangkok - Siam,Samsung Galaxy S24,Electronics,1,32837.53,32837.53,3283.75,29553.78,Credit Card,Completed
TXN00000410,2026-01-07,17:41,CUST001067,Apinya Thongkam,1570309006206,,apinya.thongkam12@hotmail.com,0840925711,Jaymart Mobile,Bangkok - Thonglor,Samsung Galaxy S24,Electronics,1,5473.02,5473.02,0.0,5473.02,Bank Transfer,Completed
TXN00002124,2026-01-07,09:39,CUST000414,Niran Phonpakdee,6872908593526,IE1699282,niran.phonpakdee816@hotmail.com,0866142069,Jaymart Mobile,Pattaya Center,iPhone 15 Pro,Electronics,1,5599.68,5599.68,279.98,5319.700000000001,Debit Card,Completed
TXN00003066,2026-01-07,09:13,CUST000344,Sakchai Dechapol,4383636242797,,sakchai.dechapol736@outlook.com,0815410861,Casa Lapin,Bangkok - Sukhumvit,Cappuccino,F&B,1,213.08,213.08,0.0,213.08,Credit Card,Completed
TXN00001295,2026-01-07,19:05,CUST000102,Naphat Nattapong,0188528689938,CA8624570,naphat.nattapong157@outlook.com,0688537019,Jaymart Mobile,Bangkok - Sukhumvit,Apple Watch,Electronics,1,21426.1,21426.1,2142.61,19283.489999999998,Bank Transfer,Completed
TXN00000560,2026-01-08,10:08,CUST000576,Apinya Chatchai,5082166086123,TQ2188978,apinya.chatchai119@yahoo.com,0905257895,Jaymart Mobile,Bangkok - Asoke,Samsung Tablet,Electronics,1,19717.46,19717.46,1971.75,17745.71,Credit Card,Completed
TXN00003259,2026-01-08,10:11,CUST000832,Wanida Dechapol,4494328210523,,wanida.dechapol803@outlook.com,0912879081,Casa Lapin,Bangkok - Sukhumvit,Latte,F&B,1,278.19,278.19,41.73,236.46,Bank Transfer,Completed
TXN00004120,2026-01-08,15:18,CUST001269,Warit Rungruang,6080416910255,,warit.rungruang502@yahoo.com,0936613543,Jaymart Mobile,Bangkok - Thonglor,AirPods Pro,Electronics,1,48738.95,48738.95,7310.84,41428.11,Cash,Completed
TXN00001380,2026-01-08,11:20,CUST000946,Kamon Paiboon,7574016340044,ZZ9267810,kamon.paiboon399@gmail.com,0937891057,Casa Lapin,Bangkok - Thonglor,Cappuccino,F&B,1,419.06,419.06,20.95,398.11,Debit Card,Completed
TXN00001662,2026-01-08,14:16,CUST000534,Duangjai Kritsana,1754607707594,RM2160809,duangjai.kritsana887@outlook.com,0606488658,Jaymart Mobile,Bangkok - Silom,Samsung Galaxy S24,Electronics,3,29734.87,89204.61,0.0,89204.61,Debit Card,Completed
TXN00000676,2026-01-08,08:40,CUST000320,Udom Suksawat,6071909932287,,udom.suksawat426@outlook.com,0866073292,Casa Lapin,Bangkok - Asoke,Smoothie,F&B,1,162.41,162.41,24.36,138.05,Debit Card,Completed
TXN00002633,2026-01-08,16:06,CUST000748,Apinya Tanawat,1473318096247,HG4736299,apinya.tanawat27@hotmail.com,0802913707,Casa Lapin,Chiang Mai Central,Cappuccino,F&B,1,69.73,69.73,3.49,66.24000000000001,Bank Transfer,Completed
TXN00001429,2026-01-08,10:49,CUST000326,Niran Jiraporn,9630821671988,,niran.jiraporn453@gmail.com,0897695338,Casa Lapin,Phuket - Patong,Latte,F&B,1,445.99,445.99,66.9,379.09000000000003,Cash,Completed
TXN00004558,2026-01-08,18:52,CUST000240,Tawan Nattapong,5808237718862,,tawan.nattapong361@hotmail.com,0966278655,Jaymart Mobile,Bangkok - Siam,Samsung Galaxy S24,Electronics,1,37136.97,37136.97,0.0,37136.97,Debit Card,Completed
TXN00003013,2026-01-08,16:04,CUST000397,Duangjai Boonma,7154091087546,TC2464390,duangjai.boonma310@yahoo.com,0618197164,Jaymart Mobile,Pattaya Center,Samsung Tablet,Electronics,1,21843.62,21843.62,0.0,21843.62,Credit Card,Pending
TXN00002606,2026-01-08,18:57,CUST001249,Wanida Boonma,1927306289637,LD4221444,wanida.boonma731@outlook.com,0614198754,Jaymart Mobile,Phuket - Patong,iPhone 15 Pro,Electronics,2,38850.59,77701.18,11655.18,66046.0,Credit Card,Completed
TXN00001714,2026-01-08,08:03,CUST001215,Somsri Dechapol,8042362928451,QX1317209,somsri.dechapol534@yahoo.com,0869686776,Casa Lapin,Bangkok - Asoke,Espresso,F&B,1,308.06,308.06,15.4,292.66,Cash,Completed
TXN00003897,2026-01-08,19:21,CUST000346,Orapin Thongkam,2095090091254,LW6497626,orapin.thongkam127@outlook.com,0645899535,Casa Lapin,Bangkok - Silom,Sandwich,F&B,1,213.1,213.1,0.0,213.1,Cash,Completed
TXN00002743,2026-01-08,19:01,CUST000792,Achara Methee,6130379207341,EG2515009,achara.methee39@gmail.com,0872995012,Jaymart Mobile,Bangkok - Asoke,iPad Pro,Electronics,1,30142.37,30142.37,3014.24,27128.129999999997,Debit Card,Completed
TXN00003030,2026-01-09,12:45,CUST000958,Udom Tanawat,7870828075833,,udom.tanawat517@hotmail.com,0618225142,Jaymart Mobile,Pattaya Center,Samsung Galaxy S24,Electronics,1,46421.95,46421.95,2321.1,44100.85,Debit Card,Completed
TXN00004628,2026-01-09,16:13,CUST000583,Apinya Worawut,3043937038942,,apinya.worawut478@outlook.com,0863137603,Casa Lapin,Pattaya Center,Americano,F&B,2,153.69,307.38,0.0,307.38,Credit Card,Completed
TXN00001759,2026-01-09,16:55,CUST000672,Orapin Phonpakdee,2531346148391,EM9047922,orapin.phonpakdee774@hotmail.com,0922790617,Jaymart Mobile,Bangkok - Silom,Apple Watch,Electronics,2,49648.09,99296.18,0.0,99296.18,Debit Card,Completed
TXN00000279,2026-01-09,16:49,CUST000094,Jaturong Tanawat,5495934599532,CM4491364,jaturong.tanawat315@hotmail.com,0821384042,Jaymart Mobile,Phuket - Patong,Apple Watch,Electronics,1,32104.33,32104.33,3210.43,28893.9,Bank Transfer,Completed
TXN00004417,2026-01-09,08:09,CUST000108,Wanida Rattana,8736471310949,IC5433799,wanida.rattana881@yahoo.com,0844998120,Casa Lapin,Chiang Mai Central,Cappuccino,F&B,2,143.85,287.7,28.77,258.93,Bank Transfer,Cancelled
TXN00003245,2026-01-09,09:52,CUST001025,Achara Rungruang,2712645276295,RC1655780,achara.rungruang936@yahoo.com,0918720514,Jaymart Mobile,Pattaya Center,AirPods Pro,Electronics,1,21506.15,21506.15,0.0,21506.15,Bank Transfer,Completed
TXN00002961,2026-01-09,08:49,CUST000519,Vichit Boonma,4329283331038,BL8980212,vichit.boonma897@hotmail.com,0642354773,Jaymart Mobile,Bangkok - Siam,Apple Watch,Electronics,1,48565.07,48565.07,0.0,48565.07,Credit Card,Completed
TXN00003503,2026-01-09,18:09,CUST000018,Chaiya Suksawat,3226176861373,,chaiya.suksawat811@outlook.com,0845563567,Casa Lapin,Bangkok - Siam,Cake,F&B,1,162.59,162.59,24.39,138.2,Credit Card,Completed
TXN00003649,2026-01-09,20:28,CUST000757,Vichit Chaiyaporn,6126569392321,AG5984707,vichit.chaiyaporn541@outlook.com,0945074535,Casa Lapin,Bangkok - Sukhumvit,Croissant,F&B,1,362.25,362.25,0.0,362.25,QR Payment,Completed
TXN00001916,2026-01-09,14:31,CUST001138,Orapin Kritsana,7523359812543,,orapin.kritsana606@yahoo.com,0666901831,Casa Lapin,Bangkok - Siam,Sandwich,F&B,1,471.7,471.7,70.75,400.95,Bank Transfer,Completed
TXN00000827,2026-01-09,19:28,CUST000110,Udom Sanitchai,7447085258143,XG1837945,udom.sanitchai215@gmail.com,0876604116,Casa Lapin,Bangkok - Silom,Latte,F&B,1,481.74,481.74,72.26,409.48,Debit Card,Completed
TXN00004135,2026-01-09,14:53,CUST000883,Ratchanee Chatchai,5561846154488,KD0557353,ratchanee.chatchai900@hotmail.com,0634921482,Jaymart Mobile,Bangkok - Thonglor,AirPods Pro,Electronics,1,24890.67,24890.67,1244.53,23646.14,Bank Transfer,Completed
TXN00002155,2026-01-09,16:52,CUST000258,Somsri Tanawat,7568642066106,,somsri.tanawat143@outlook.com,0823375995,Jaymart Mobile,Bangkok - Thonglor,iPhone 15 Pro,Electronics,1,27324.27,27324.27,0.0,27324.27,Bank Transfer,Completed
TXN00000681,2026-01-09,12:50,CUST000054,Jaturong Boonsong,0859741837740,WN5882961,jaturong.boonsong683@hotmail.com,0869968386,Casa Lapin,Phuket - Patong,Cake,F&B,1,457.56,457.56,22.88,434.68,Debit Card,Completed
TXN00003861,2026-01-09,17:43,CUST001242,Warit Thongkam,6400065695783,FV6393455,warit.thongkam23@yahoo.com,0845151756,Jaymart Mobile,Bangkok - Thonglor,Apple Watch,Electronics,1,9484.09,9484.09,1422.61,8061.4800000000005,Credit Card,Pending
TXN00004068,2026-01-10,15:33,CUST000404,Jaturong Jiraporn,6563262344693,IE8252919,jaturong.jiraporn115@hotmail.com,0813707650,Casa Lapin,Bangkok - Silom,Sandwich,F&B,1,496.75,496.75,0.0,496.75,QR Payment,Pending
TXN00004085,2026-01-10,12:04,CUST000770,Wanida Chatchai,1652462670995,PA0395021,wanida.chatchai665@outlook.com,0984112460,Jaymart Mobile,Bangkok - Sukhumvit,Apple Watch,Electronics,2,1644.98,3289.96,164.5,3125.46,Debit Card,Pending
TXN00000901,2026-01-10,08:50,CUST000295,Vichit Boonma,1168154456177,PP1065506,vichit.boonma10@yahoo.com,0614431127,Casa Lapin,Bangkok - Thonglor,Coffee Beans,F&B,1,199.75,199.75,29.96,169.79,QR Payment,Completed
TXN00003039,2026-01-10,10:49,CUST000907,Tawan Chaiyaporn,6354334310072,,tawan.chaiyaporn672@yahoo.com,0694541825,Casa Lapin,Bangkok - Sukhumvit,Cake,F&B,1,201.46,201.46,10.07,191.39000000000001,Cash,Completed
TXN00004111,2026-01-10,18:02,CUST000140,Wanida Nattapong,0619810469952,ZG5618340,wanida.nattapong85@gmail.com,0678938801,Jaymart Mobile,Pattaya Center,Mobile Insurance,Electronics,2,44854.49,89708.98,0.0,89708.98,QR Payment,Completed
TXN00002112,2026-01-10,15:59,CUST000068,Siriporn Rungruang,4495627259448,,siriporn.rungruang943@outlook.com,0842433663,Casa Lapin,Bangkok - Thonglor,Espresso,F&B,1,301.28,301.28,15.06,286.21999999999997,Cash,Completed
TXN00001134,2026-01-10,19:23,CUST000628,Achara Boonma,3073432243533,AQ0027565,achara.boonma109@yahoo.com,0932609928,Casa Lapin,Bangkok - Siam,Latte,F&B,1,231.62,231.62,23.16,208.46,Credit Card,Completed
TXN00003214,2026-01-10,14:46,CUST000240,Tawan Nattapong,5808237718862,,tawan.nattapong361@hotmail.com,0966278655,Casa Lapin,Bangkok - Silom,Americano,F&B,1,329.2,329.2,16.46,312.74,Bank Transfer,Completed
TXN00003366,2026-01-10,10:03,CUST001246,Manee Thongkam,3252271054908,,manee.thongkam354@hotmail.com,0974355896,Casa Lapin,Pattaya Center,Latte,F&B,1,95.43,95.43,9.54,85.89000000000001,Bank Transfer,Completed
TXN00002841,2026-01-10,11:46,CUST000795,Kamon Phonpakdee,1153905346774,,kamon.phonpakdee615@hotmail.com,0982231003,Jaymart Mobile,Phuket - Patong,Mobile Insurance,Electronics,1,19236.94,19236.94,1923.69,17313.25,Bank Transfer,Completed
TXN00003961,2026-01-10,09:31,CUST000503,Udom Kritsana,0287734050915,YZ6412623,udom.kritsana26@yahoo.com,0871805250,Casa Lapin,Bangkok - Sukhumvit,Smoothie,F&B,1,122.98,122.98,6.15,116.83,Credit Card,Completed
TXN00001534,2026-01-10,15:42,CUST000092,Jaturong Rattana,1849105500082,,jaturong.rattana686@gmail.com,0981113580,Jaymart Mobile,Bangkok - Asoke,Samsung Galaxy S24,Electronics,2,47596.57,95193.14,9519.31,85673.83,Cash,Completed
TXN00004300,2026-01-11,11:28,CUST000129,Orapin Tanawat,5998410896943,LI7249307,orapin.tanawat69@gmail.com,0638025271,Casa Lapin,Phuket - Patong,Sandwich,F&B,1,62.54,62.54,3.13,59.41,Bank Transfer,Completed
TXN00000481,2026-01-11,10:02,CUST000716,Prasert Boonsong,7791117343109,XV3015303,prasert.boonsong873@gmail.com,0980114691,Jaymart Mobile,Bangkok - Asoke,Apple Watch,Electronics,1,39102.63,39102.63,3910.26,35192.369999999995,Credit Card,Completed
TXN00000861,2026-01-11,12:57,CUST000162,Naphat Boonsong,7563305112826,IU1613233,naphat.boonsong120@outlook.com,0854690902,Jaymart Mobile,Bangkok - Siam,Mobile Insurance,Electronics,2,7017.49,14034.98,2105.25,11929.73,Credit Card,Cancelled
TXN00003274,2026-01-11,10:15,CUST000016,Vichit Yongyut,8289865448293,TY2652064,vichit.yongyut323@yahoo.com,0651887382,Jaymart Mobile,Pattaya Center,Samsung Galaxy S24,Electronics,1,14268.58,14268.58,1426.86,12841.72,Bank Transfer,Completed
TXN00004170,2026-01-11,20:55,CUST001061,Ratchanee Anucha,4787271814812,,ratchanee.anucha715@yahoo.com,0961311950,Jaymart Mobile,Chiang Mai Central,Apple Watch,Electronics,2,8152.77,16305.54,0.0,16305.54,Bank Transfer,Completed
TXN00001790,2026-01-11,12:46,CUST000913,Narong Boonma,6121326222516,,narong.boonma766@outlook.com,0840025281,Casa Lapin,Bangkok - Silom,Cappuccino,F&B,1,409.85,409.85,20.49,389.36,Credit Card,Completed
TXN00004289,2026-01-11,14:17,CUST001403,Warit Sanitchai,3156245353175,LM1649359,warit.sanitchai370@outlook.com,0939280036,Casa Lapin,Pattaya Center,Cappuccino,F&B,1,490.0,490.0,49.0,441.0,Cash,Completed
TXN00004888,2026-01-11,08:28,CUST000168,Somchai Thongkam,1495877993429,WH4493893,somchai.thongkam658@outlook.com,0890987005,Jaymart Mobile,Bangkok - Asoke,AirPods Pro,Electronics,1,1360.37,1360.37,204.06,1156.31,Debit Card,Completed
TXN00004636,2026-01-11,08:00,CUST001134,Prasert Thongkam,6686537095444,VY7712095,prasert.thongkam343@outlook.com,0624203669,Casa Lapin,Bangkok - Siam,Coffee Beans,F&B,1,215.12,215.12,10.76,204.36,Bank Transfer,Completed
TXN00001047,2026-01-11,19:45,CUST001089,Kamon Suksawat,3702489504783,,kamon.suksawat543@gmail.com,0955557599,Jaymart Mobile,Bangkok - Silom,iPhone 15 Pro,Electronics,1,31430.34,31430.34,0.0,31430.34,Cash,Completed
TXN00000361,2026-01-11,20:03,CUST000108,Wanida Rattana,8736471310949,IC5433799,wanida.rattana881@yahoo.com,0844998120,Casa Lapin,Bangkok - Silom,Croissant,F&B,2,72.22,144.44,14.44,130.0,Bank Transfer,Completed
TXN00001691,2026-01-11,13:33,CUST000627,Tawan Sanitchai,7800602428608,UO7278822,tawan.sanitchai703@gmail.com,0670617215,Jaymart Mobile,Phuket - Patong,Phone Accessories,Electronics,1,45150.71,45150.71,0.0,45150.71,QR Payment,Completed
TXN00002225,2026-01-12,18:50,CUST000749,Tawan Dechapol,1508345621340,YS4413818,tawan.dechapol807@hotmail.com,0936283197,Casa Lapin,Bangkok - Sukhumvit,Coffee Beans,F&B,1,257.17,257.17,38.58,218.59000000000003,QR Payment,Completed
TXN00003960,2026-01-12,20:53,CUST000505,Warit Phonpakdee,8133343890530,QD1086734,warit.phonpakdee731@outlook.com,0631421179,Jaymart Mobile,Phuket - Patong,Mobile Insurance,Electronics,1,37821.98,37821.98,5673.3,32148.680000000004,Credit Card,Completed
TXN00004761,2026-01-12,15:24,CUST000102,Naphat Nattapong,0188528689938,CA8624570,naphat.nattapong157@outlook.com,0688537019,Casa Lapin,Pattaya Center,Latte,F&B,1,330.84,330.84,0.0,330.84,Debit Card,Completed
TXN00002746,2026-01-12,13:16,CUST000956,Chaiya Tanawat,4393003903826,NX2922593,chaiya.tanawat281@outlook.com,0647546972,Casa Lapin,Bangkok - Siam,Cake,F&B,1,384.95,384.95,0.0,384.95,Debit Card,Completed
TXN00000715,2026-01-12,16:27,CUST000403,Manee Tanawat,8367539412320,FZ5432047,manee.tanawat114@outlook.com,0650302570,Casa Lapin,Bangkok - Silom,Cake,F&B,1,398.09,398.09,0.0,398.09,Bank Transfer,Pending
TXN00002327,2026-01-12,10:14,CUST001119,Achara Phonpakdee,6061644959723,,achara.phonpakdee817@hotmail.com,0979375287,Casa Lapin,Chiang Mai Central,Cake,F&B,1,408.4,408.4,20.42,387.97999999999996,Bank Transfer,Completed
TXN00004243,2026-01-12,13:26,CUST000578,Sakchai Worawut,1866958219138,,sakchai.worawut526@hotmail.com,0996548657,Jaymart Mobile,Bangkok - Siam,iPhone 15 Pro,Electronics,1,44809.85,44809.85,4480.98,40328.869999999995,Cash,Completed
TXN00004421,2026-01-12,13:34,CUST000096,Niran Anucha,7669752970949,ZD6194627,niran.anucha768@gmail.com,0633114458,Casa Lapin,Bangkok - Siam,Smoothie,F&B,1,136.49,136.49,6.82,129.67000000000002,Debit Card,Completed
TXN00002643,2026-01-12,12:14,CUST000353,Ratchanee Rattana,8096545657196,JX8690161,ratchanee.rattana147@gmail.com,0969910142,Jaymart Mobile,Bangkok - Siam,Samsung Tablet,Electronics,1,34289.04,34289.04,1714.45,32574.59,Bank Transfer,Completed
TXN00002542,2026-01-12,19:37,CUST000585,Yuttana Boonsong,9847791204138,FZ1968167,yuttana.boonsong903@outlook.com,0943492583,Jaymart Mobile,Bangkok - Sukhumvit,Apple Watch,Electronics,1,16510.48,16510.48,0.0,16510.48,Cash,Completed
TXN00003492,2026-01-12,16:42,CUST001140,Chaiya Rungruang,1290631486137,,chaiya.rungruang771@gmail.com,0894508336,Jaymart Mobile,Phuket - Patong,AirPods Pro,Electronics,1,22803.77,22803.77,3420.57,19383.2,Credit Card,Completed
TXN00002717,2026-01-12,08:26,CUST000309,Apinya Thongkam,6222075187532,NM0228813,apinya.thongkam874@hotmail.com,0666799245,Jaymart Mobile,Bangkok - Siam,Samsung Tablet,Electronics,1,807.97,807.97,40.4,767.57,Bank Transfer,Completed
TXN00003506,2026-01-12,20:54,CUST000123,Kamon Nattapong,8629423691239,,kamon.nattapong467@hotmail.com,0655741876,Jaymart Mobile,Bangkok - Siam,Mobile Insurance,Electronics,1,1503.8,1503.8,225.57,1278.23,Credit Card,Completed
TXN00001708,2026-01-12,17:50,CUST000213,Naphat Boonsong,5408224160517,,naphat.boonsong675@hotmail.com,0633506854,Jaymart Mobile,Bangkok - Silom,AirPods Pro,Electronics,1,24543.95,24543.95,1227.2,23316.75,Bank Transfer,Pending
TXN00000806,2026-01-12,09:26,CUST001019,Achara Jiraporn,2305413815853,MI0359354,achara.jiraporn308@yahoo.com,0686240975,Casa Lapin,Bangkok - Thonglor,Croissant,F&B,1,57.28,57.28,2.86,54.42,Cash,Completed
TXN00001105,2026-01-12,08:12,CUST000999,Orapin Boonma,4180842931646,,orapin.boonma563@hotmail.com,0603140894,Jaymart Mobile,Bangkok - Asoke,Apple Watch,Electronics,2,7518.3,15036.6,2255.49,12781.11,Debit Card,Completed
TXN00002009,2026-01-12,15:00,CUST000688,Niran Rattana,0676080210757,EL1283565,niran.rattana141@outlook.com,0873897062,Jaymart Mobile,Bangkok - Asoke,Samsung Galaxy S24,Electronics,1,12872.91,12872.91,0.0,12872.91,Bank Transfer,Completed
TXN00001279,2026-01-13,16:20,CUST001349,Kamon Paiboon,6794397801121,HH7645196,kamon.paiboon623@hotmail.com,0863499009,Jaymart Mobile,Bangkok - Siam,Samsung Tablet,Electronics,1,14158.12,14158.12,2123.72,12034.400000000001,Cash,Cancelled
TXN00004550,2026-01-13,13:36,CUST000971,Siriporn Boonma,6362631587384,HG3600488,siriporn.boonma131@gmail.com,0646002690,Jaymart Mobile,Bangkok - Silom,AirPods Pro,Electronics,2,42612.27,85224.54,12783.68,72440.85999999999,Credit Card,Completed
TXN00004304,2026-01-13,11:17,CUST000733,Narong Worawut,4355643694298,FD3647934,narong.worawut924@outlook.com,0896528988,Jaymart Mobile,Phuket - Patong,Phone Accessories,Electronics,2,10541.2,21082.4,2108.24,18974.160000000003,Bank Transfer,Completed
TXN00000217,2026-01-13,09:42,CUST001400,Orapin Boonma,3886018657534,MH5044797,orapin.boonma376@hotmail.com,0874193365,Jaymart Mobile,Bangkok - Asoke,iPad Pro,Electronics,1,28132.7,28132.7,4219.9,23912.800000000003,Cash,Completed
TXN00002648,2026-01-13,11:49,CUST001337,Duangjai Sanitchai,5538473211858,,duangjai.sanitchai428@gmail.com,0608844480,Casa Lapin,Bangkok - Silom,Sandwich,F&B,1,337.56,337.56,50.63,286.93,Credit Card,Completed
TXN00001772,2026-01-13,20:28,CUST001137,Jaturong Phonpakdee,9265944503598,,jaturong.phonpakdee73@hotmail.com,0979131389,Casa Lapin,Bangkok - Thonglor,Sandwich,F&B,1,352.78,352.78,17.64,335.14,Debit Card,Completed
TXN00002049,2026-01-13,14:17,CUST000633,Udom Rattana,8618866521657,,udom.rattana566@gmail.com,0644059391,Jaymart Mobile,Pattaya Center,iPad Pro,Electronics,1,4548.27,4548.27,682.24,3866.0300000000007,Cash,Completed
TXN00000621,2026-01-13,18:26,CUST000846,Duangjai Sanitchai,3380157417033,FA6709956,duangjai.sanitchai13@yahoo.com,0606359842,Casa Lapin,Bangkok - Thonglor,Coffee Beans,F&B,1,176.95,176.95,0.0,176.95,Credit Card,Completed
TXN00002599,2026-01-13,08:11,CUST000569,Niran Jiraporn,3049939528877,XU7224266,niran.jiraporn609@yahoo.com,0610903282,Casa Lapin,Bangkok - Asoke,Espresso,F&B,1,430.69,430.69,43.07,387.62,Debit Card,Completed
TXN00000531,2026-01-13,08:07,CUST000591,Ratchanee Kritsana,3767434179253,NN7344663,ratchanee.kritsana67@outlook.com,0975952207,Casa Lapin,Bangkok - Asoke,Cappuccino,F&B,1,388.99,388.99,0.0,388.99,Cash,Completed
TXN00002045,2026-01-14,20:22,CUST000800,Tawan Tanawat,1079389184526,,tawan.tanawat857@hotmail.com,0649201876,Jaymart Mobile,Chiang Mai Central,AirPods Pro,Electronics,1,39384.03,39384.03,0.0,39384.03,Credit Card,Completed
TXN00004901,2026-01-14,19:56,CUST000514,Vichit Anucha,4217748579494,EN4837469,vichit.anucha728@yahoo.com,0835730847,Casa Lapin,Bangkok - Asoke,Smoothie,F&B,2,154.78,309.56,46.43,263.13,Bank Transfer,Completed
TXN00003945,2026-01-14,09:48,CUST000362,Jaturong Phonpakdee,0257972215590,,jaturong.phonpakdee274@gmail.com,0800362201,Jaymart Mobile,Bangkok - Asoke,iPad Pro,Electronics,1,18917.6,18917.6,2837.64,16079.96,Bank Transfer,Completed
TXN00001767,2026-01-14,17:18,CUST001097,Apinya Yongyut,5171647319874,GG7402694,apinya.yongyut901@yahoo.com,0901359453,Jaymart Mobile,Bangkok - Siam,Phone Accessories,Electronics,1,4928.76,4928.76,739.31,4189.450000000001,Cash,Completed
TXN00001493,2026-01-14,13:16,CUST001019,Achara Jiraporn,2305413815853,MI0359354,achara.jiraporn308@yahoo.com,0686240975,Jaymart Mobile,Bangkok - Sukhumvit,Samsung Tablet,Electronics,1,10917.88,10917.88,0.0,10917.88,Cash,Completed
TXN00000572,2026-01-14,15:38,CUST001144,Warit Jiraporn,2234475817686,JD5700357,warit.jiraporn708@yahoo.com,0800330998,Casa Lapin,Pattaya Center,Coffee Beans,F&B,1,128.18,128.18,19.23,108.95,Debit Card,Completed
TXN00001514,2026-01-14,18:58,CUST000589,Chaiya Phonpakdee,5179389706045,,chaiya.phonpakdee995@gmail.com,0892982442,Jaymart Mobile,Bangkok - Asoke,AirPods Pro,Electronics,1,16443.88,16443.88,1644.39,14799.490000000002,Cash,Completed
TXN00003625,2026-01-14,16:57,CUST001145,Vichit Jiraporn,6007261887037,FK4434826,vichit.jiraporn905@outlook.com,0628379959,Jaymart Mobile,Bangkok - Siam,Samsung Galaxy S24,Electronics,1,6483.37,6483.37,972.51,5510.86,QR Payment,Completed
TXN00002740,2026-01-14,11:33,CUST001158,Somsri Yongyut,2707226725791,MC4470172,somsri.yongyut692@outlook.com,0866760444,Jaymart Mobile,Bangkok - Sukhumvit,Samsung Tablet,Electronics,2,46532.5,93065.0,0.0,93065.0,QR Payment,Completed
TXN00000341,2026-01-14,10:38,CUST000561,Manee Tanawat,8064120802016,PO3526751,manee.tanawat466@hotmail.com,0835439001,Jaymart Mobile,Bangkok - Siam,AirPods Pro,Electronics,1,19490.32,19490.32,1949.03,17541.29,Debit Card,Completed
TXN00001674,2026-01-14,15:18,CUST000833,Somsri Anucha,7322982365306,BA6871112,somsri.anucha369@hotmail.com,0967929182,Jaymart Mobile,Phuket - Patong,Phone Accessories,Electronics,2,4823.29,9646.58,1446.99,8199.59,Credit Card,Completed
TXN00003319,2026-01-14,17:32,CUST000004,Siriporn Worawut,0090166463259,BG4946626,siriporn.worawut791@outlook.com,0949189697,Casa Lapin,Pattaya Center,Croissant,F&B,2,367.16,734.32,36.72,697.6,Cash,Completed
